ID,Genus,Gender,Species,State,County,Refuge,Division,Sample Site,Habitat,Collector,Month
2176,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,R. Engelmann,May
2177,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,R. Engelmann,May
2178,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,R. Engelmann,May
2179,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,R. Engelmann,May
2180,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,R. Engelmann,May
2181,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,R. Engelmann,May
2182,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Restored Prairie,R. Engelmann,May
2183,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2184,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2185,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2186,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2187,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2188,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2189,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2190,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2191,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2192,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
2193,Lasioglossum,Female,paraforbesii,Minnesota,Polk,Glacial Ridge,NA,Godfrey unit,Tallgrass Prairie,R. Engelmann,Jun
